09D0	Chess Wise
09D1	ABLEPAY TECHNOLOGIES
09D2	Temperature Sensitive Solutions Systems Sweden
09D4	ORBIS
09D5	GEAR RADIO ELECTRONICS
09D6	EAR TEKNIK ISITME VE ODIOMETRI CIHAZLARI SANAYI VE TICARET ANONIM SIRKETI
09D7	Coyotta
09D8	Synergy Tecnologia em Sistemas Ltda
09D9	VivoSensMedical
09DA	Nagravision
09DB	Bionic Avionics
09DD	Innoware Development
09DE	JLD Technology Solutions
09DF	Magnus Technology Sdn Bhd
09E1	Tag-N-Trac
09E3	Friday Home
09E4	CPS
09E5	Mobilogix
09E6	Masonite
09E7	Kabushikigaisha HANERON
09E8	Melange Systems Pvt.
09E9	LumenRadio
09EA	Athlos
09EB	KEAN ELECTRONICS
09EC	Yukon advanced optics worldwide, UAB
09ED	Sibel
09EE	OJMAR
09EF	Steinel Solutions
09F0	WatchGas
09F1	OM Digital Solutions
09F2	Audeara
09F3	Beijing Zero Zero Infinity Technology
09F4	Spectrum Technologies
09F5	OKI Electric Industry
09F6	Mobile Action Technology
09F7	SENSATEC
09F8	R.O.
09F9	Hangzhou Yaguan Technology
09FA	Listen Technologies
09FB	TOITU
09FC	Confidex
09FE	Lichtvision Engineering
09FF	AIRSTAR
0A00	Ampler Bikes OU
0A01	Cleveron
0A02	Ayxon-Dynamics
0A03	donutrobotics
0A04	Flosonics Medical
0A05	Southwire
0A06	Shanghai wuqi microelectronics
0A07	Reflow
0A08	Oras
0A0A	Volan Technology
0A0B	SIANA Systems
0A0C	Shanghai Yidian Intelligent Technology
0A0D	Blue Peacock
0A0E	Roland
0A0F	LIXIL
0A10	SUBARU
0A11	Sensolus
0A12	Dyson Technology
0A13	Tec4med LifeScience
0A14	CROXEL
0A15	Syng
0A16	RIDE VISION
0A17	Plume Design
0A18	Cambridge Animal Technologies
0A19	Maxell
0A1A	Link Labs
0A1B	Embrava
0A1C	INPEAK S.C.
0A1D	API-K
0A1E	CombiQ
0A1F	DeVilbiss Healthcare
0A20	Jiangxi Innotech Technology
0A21	Apollogic Sp. z o.o.
0A22	DAIICHIKOSHO
0A23	BIXOLON
0A24	Atmosic Technologies
0A25	Eran Financial Services
0A26	Louis Vuitton
0A28	NanoFlex Power
0A29	Worthcloud Technology
0A2A	Yamaha
0A2B	PaceBait IVS
0A2C	Shenzhen H&T Intelligent Control
0A2D	Shenzhen Feasycom Technology
0A2F	Instamic
0A30	Air-Weigh
0A31	Nevro
0A32	Pinnacle Technology
0A33	WMF
0A34	Luxer
0A35	safectory
0A36	NGK SPARK PLUG
0A37	2587702 Ontario
0A38	Bouffalo Lab (Nanjing).
0A39	BLUETICKETING
0A3A	Incotex
0A3B	Galileo Technology
0A3C	Siteco
0A3D	DELABIE
0A3F	Shenzhen Yopeak Optoelectronics Technology
0A41	OPEX
0A42	Motionalysis
0A43	Busch Systems International
0A44	Novidan
0A45	3SI Security Systems
0A46	Beijing HC-Infinite Technology
0A47	The Wand
0A48	JRC Mobility
0A4A	Map Large
0A4B	MistyWest Energy and Transport
0A4C	SiFli Technologies (shanghai)
0A4D	Lockn Technologies Private
0A4E	Toytec
0A4F	VANMOOF Global Holding
0A50	Nextscape
0A51	CSIRO
0A52	Follow Sense Europe
0A53	KKM
0A54	SQL Technologies
0A55	Inugo Systems
0A56	ambie
0A57	Meizhou Guo Wei Electronics
0A58	Indigo Diabetes
0A59	TourBuilt
0A5A	Sontheim Industrie Elektronik
0A5B	LEGIC Identsystems
0A5C	Innovative Design Labs
0A5D	MG Energy Systems
0A5F	stryker
0A60	DATANG SEMICONDUCTOR TECHNOLOGY
0A61	Smart Parks
0A62	MOKO TECHNOLOGY
0A64	Geopal system
0A65	Lytx
0A67	Beijing SuperHexa Century Technology
0A68	Focus Ingenieria
0A69	HAPPIEST BABY
0A6A	Scribble Design
0A6B	Olympic Ophthalmics
0A6C	Pokkels
0A6D	KUUKANJYOKIN
0A6E	Pac Sane
0A6F	Warner Bros.
0A70	Ooma
0A71	Senquip
0A72	Jumo
0A73	Innohome
0A74	MICROSON
0A75	Delta Cycle
0A76	Synaptics
0A77	AXTRO
0A78	Shenzhen Sunricher Technology
0A79	Webasto SE
0A7A	Emlid
0A7B	UniqAir
0A7C	WAFERLOCK
0A7D	Freedman Electronics
0A7E	KEBA Handover Automation
0A7F	Intuity Medical
0A80	Cleer
0A81	Universal Biosensors
0A82	Corsair
0A83	Rivata
0A84	Greennote
0A85	Snowball Technology
0A86	ALIZENT International
0A87	Shanghai Smart System Technology
0A88	PSA Peugeot Citroen
0A89	VusionGroup
0A8A	HAINBUCH GMBH SPANNENDE TECHNIK
0A8B	SANlight
0A8C	DelpSys, s.r.o.
0A8D	JCM TECHNOLOGIES
0A8E	Perfect
0A8F	TOTO
0A90	Shenzhen Grandsun Electronic
0A91	Monarch International
0A92	Carestream Dental
0A93	GiPStech
0A94	OOBIK
0A95	Pamex
0A98	Foil
0A99	Shanghai high-flying electronics technology
0A9A	TEMKIN ASSOCIATES
0A9B	Eello
0A9D	Canon Finetech Nisca
0A9F	ista International
0AA0	Loy Tec electronics
0AA1	LINCOGN TECHNOLOGY
0AA2	Care Bloom
0AA3	DIC
0AA4	FAZEPRO
0AA5	Shenzhen Uascent Technology
0AA6	Realityworks
0AA7	Urbanista
0AA8	Zencontrol
0AA9	Spintly
0AAA	Computime International
0AAB	Anhui Listenai
0AAC	OSM HK
0AAD	Adevo Consulting
0AAE	PS Engineering
0AAF	AIAIAI
0AB0	Visiontronic s.r.o.
0AB1	InVue Security Products
0AB2	TouchTronics
0AB3	INNER RANGE
0AB4	Ellenby Technologies
0AB5	Elstat Electronics
0AB6	Xenter
0AB7	LogTag North America
0AB8	Sens.ai
0AB9	STL
0ABA	Open Bionics
0ABB	R-DAS, s.r.o.
0ABC	KCCS Mobile Engineering
0ABD	Inventas
0ABE	Robkoo Information & Technologies
0ABF	PAUL HARTMANN
0AC0	Omni-ID USA
0AC1	Shenzhen Jingxun Technology
0AC2	RealMega Microelectronics technology (Shanghai)
0AC3	Kenzen
0AC4	CODIUM
0AC5	Flexoptix
0AC6	Barnes Group
0AC7	Chengdu Aich Technology
0AC8	Keepin
0AC9	Swedlock
0ACA	Shenzhen CoolKit Technology
0ACB	ise Individuelle Software und Elektronik
0ACC	Nuvoton
0ACD	Visuallex Sport International
0ACE	KOBATA GAUGE MFG.
0ACF	CACI Technologies
0AD0	Nordic Strong
0AD1	EAGLE KINGDOM TECHNOLOGIES
0AD2	Lautsprecher Teufel
0AD3	SSV Software Systems
0AD4	Zhuhai Pantum Electronisc
0AD5	Streamit
0AD6	nymea
0AD7	AL-KO Geraete
0AD8	Franz Kaldewei GmbH&Co
0ADA	Codefabrik
0ADB	Reelables
0ADC	Duravit
0ADD	Boss Audio
0ADE	Vocera Communications
0ADF	Douglas Dynamics L.L.C.
0AE3	GlobalMed
0AE4	DALI Alliance
0AE5	unu
0AE6	Hexology
0AE7	Sunplus Technology
0AE8	LEVEL, s.r.o.
0AE9	FLIR Systems
0AEA	Borda Technology
0AEB	Square
0AEC	FUTEK ADVANCED SENSOR TECHNOLOGY
0AED	Saxonar
0AEE	Velentium
0AEF	GLP German Light Products
0AF0	Leupold & Stevens
0AF1	CRADERS
0AF2	Shanghai All Link Microelectronics
0AF3	701x
0AF4	Radioworks Microelectronics
0AF5	Unitech Electronic
0AF6	AMETEK
0AF7	Irdeto
0AF8	First Design System
0AF9	Unisto
0AFA	Chengdu Ambit Technology
0AFB	SMT ELEKTRONIK
0AFC	Cerebrum Sensor Technologies
0AFD	Weber Sensors
0AFE	Earda Technologies
0AFF	FUSEAWARE
0B00	Flaircomm Microelectronics
0B01	RESIDEO TECHNOLOGIES
0B02	IORA Technology Development Ltd. Sti.
0B03	Precision Triathlon Systems
0B05	Marquardt
0B06	FAZUA
0B07	Workaround
0B08	Shenzhen Qianfenyi Intelligent Technology
0B0A	Belun Technology
0B0B	Sanistaal
0B0C	BluPeak
0B0D	SANYO DENKO
0B0E	Minebea Access Solutions
0B0F	B.E.A.
0B10	Alfa Laval Corporate
0B11	ThermoWorks
0B12	ToughBuilt Industries
0B13	IOTOOLS
0B14	Olumee
0B15	NAOS JAPAN
0B16	Guard RFID Solutions
0B17	SIG SAUER
0B18	DECATHLON SE
0B19	WBS PROJECT H
0B1A	Roca Sanitario
0B1C	Nanoleq
0B1D	Accelerated Systems
0B1E	PB
0B1F	Beijing ESWIN Computing Technology
0B20	TKH Security
0B22	Hygiene IQ
0B23	iRhythm Technologies
0B24	BeiJing ZiJie TiaoDong KeJi
0B25	NIBROTECH
0B26	Baracoda Daily Healthtech.
0B27	Lumi United Technology
0B29	Tech-Venom Entertainment Private
0B2B	MAINBOT
0B2C	ILLUMAGEAR
0B2D	REDARC ELECTRONICS
0B2E	MOCA System
0B2F	Duke Manufacturing
0B30	ART
0B31	Silver Wolf Vehicles
0B32	Hala Systems
0B33	ARMATURA
0B34	CONZUMEX INDUSTRIES PRIVATE
0B35	BH SENS
0B36	SINTEF
0B37	Omnivoltaic Energy Solutions
0B38	WISYCOM
0B39	Red 100 Lighting
0B3A	Impact Biosystems
0B3B	AIC semiconductor (Shanghai)
0B3C	Dodge Industrial
0B3D	REALTIMEID
0B3E	ISEO Serrature
0B3F	MindRhythm
0B40	Havells India
0B41	Sentrax
0B42	TSI
0B43	INCITAT ENVIRONNEMENT
0B44	nFore Technology
0B45	Electronic Sensors
0B47	Gentex
0B48	NIO USA
0B49	SkyHawke Technologies
0B4A	Nomono
0B4B	EMS Integrators
0B4C	BiosBob.Biz
0B4D	Adam Hall
0B4E	ICP Systems
0B4F	Breezi.io
0B50	Mesh Systems
0B51	FUN FACTORY
0B52	ZIIP
0B53	SHENZHEN KAADAS INTELLIGENT TECHNOLOGY
0B54	Emotion Fitness
0B55	H G M Automotive Electronics
0B56	BORA - Vertriebs
0B57	CONVERTRONIX TECHNOLOGIES AND SERVICES
0B58	TOKAI-DENSHI
0B5B	Shenzhen ImagineVision Technology
0B5D	Fujian Newland Auto-ID Tech.
0B5E	CELLCONTROL
0B5F	Rivieh
0B60	RATOC Systems
0B61	Sentek
0B62	NOVEA ENERGIES
0B63	Innolux
0B64	NingBo klite Electric Manufacture
0B65	The Apache Software Foundation
0B66	MITSUBISHI ELECTRIC AUTOMATION (THAILAND)
0B67	CleanSpace Technology
0B68	Quha
0B69	Addaday
0B6A	Dymo
0B6B	Samsara Networks
0B6C	Sensitech
0B6D	SOLUM
0B6E	React Mobile
0B70	JDRF Electromag Engineering
0B71	lilbit ODM
0B72	Geeknet
0B73	HARADA INDUSTRY
0B74	BQN
0B75	Triple W Japan
0B76	MAX-co.
0B77	Aixlink(Chengdu)
0B78	FIELD DESIGN
0B79	Sankyo Air Tech
0B7A	Shenzhen KTC Technology
0B7B	Hardcoder
0B7C	Scangrip
0B7D	FoundersLane
0B7E	Offcode
0B7F	ICU tech
0B80	AXELIFE
0B81	SCM Group
0B82	Mammut Sports Group
0B83	Taiga Motors
0B84	Presidio Medical
0B85	VIMANA TECH
0B86	Trek Bicycle
0B87	Ampetronic
0B88	Muguang (Guangdong) Intelligent Lighting Technology
0B89	Rotronic
0B8A	Seiko Instruments
0B8B	American Technology Components
0B8C	MOTREX
0B8D	Pertech Industries
0B8E	Gentle Energy
0B8F	Senscomm Semiconductor
0B91	Alfen ICU
0B93	Hangzhou BroadLink Technology
0B94	Dreem
0B96	Telecom Design
0B97	SILVER TREE LABS
0B98	Gymstory
0B99	The Goodyear Tire & Rubber
0B9A	Beijing Wisepool Infinite Intelligence Technology
0B9C	Komatsu
0B9D	Sensoria Holdings
0B9E	Audio Partnership
0B9F	Group Lotus
0BA0	Data Sciences International
0BA1	Bunn-O-Matic
0BA2	TireCheck
0BA3	Sonova Consumer Hearing
0BA4	Vervent Audio Group
0BA5	SONICOS ENTERPRISES
0BA6	Nissan Motor
0BA7	hearX Group (Pty)
0BA8	GLOWFORGE
0BA9	Allterco Robotics
0BAA	Infinitegra
0BAB	Grandex International
0BAC	Machfu
0BAD	Roambotics
0BAE	Soma Labs
0BAF	NITTO KOGYO
0BB0	Ecolab
0BB1	Beijing ranxin intelligence technology
0BB2	Fjorden Electra
0BB3	Flender
0BB4	New Cosmos USA
0BB5	Xirgo Technologies
0BB6	Build With Robots
0BB7	IONA Tech
0BB8	INNOVAG
0BB9	SaluStim Group
0BBA	Huso
0BBB	SWISSINNO SOLUTIONS
0BBC	T2REALITY SOLUTIONS PRIVATE
0BBE	SAAB Aktiebolag
0BBF	HIMSA II K/S
0BC0	READY FOR SKY
0BC1	Miele & Cie.
0BC2	EntWick
0BC3	MCOT
0BC4	TECHTICS ENGINEERING
0BC5	Aperia Technologies
0BC6	TCL COMMUNICATION EQUIPMENT
0BC7	Signtle
0BC8	OTF Distribution
0BC9	Neuvatek
0BCA	Perimeter Technologies
0BCB	Divesoft s.r.o.
0BCC	Sylvac
0BCD	Amiko
0BCE	Neurosity
0BCF	LL Tec Group
0BD0	Durag
0BD1	Hubei Yuan Times Technology
0BD2	IDEC
0BD3	Procon Analytics
0BD4	ndd Medizintechnik
0BD5	Super B Lithium Power
0BD6	Shenzhen Injoinic Technology
0BD8	PURA SCENTS
0BDA	Aardex
0BDB	CHAR-BROIL
0BDC	TWINKLY
0BDD	Coroflo
0BDE	Yale
0BDF	WINKEY ENTERPRISE (HONG KONG)
0BE0	Koizumi Lighting Technology
0BE2	OTC engineering
0BE3	Comtel Systems
0BE4	Deepfield Connect
0BE5	ZWILLING J.A. Henckels Aktiengesellschaft
0BE6	Puratap
0BE7	Fresnel Technologies
0BE8	Sensormate
0BE9	Shindengen Electric Manufacturing
0BEA	Twenty Five Seven, prodaja in storitve, d.o.o.
0BEB	Luna Health
0BED	CORAL-TAIYI
0BEE	LINKSYS USA
0BEF	Safetytest
0BF0	KIDO SPORTS
0BF1	Site IQ
0BF2	Angel Medical Systems
0BF3	PONE BIOMETRICS
0BF5	T5 tek
0BF6	greenTEG
0BF7	Wacker Neuson SE
0BF8	Innovacionnye Resheniya
0BFA	CleanBands Systems
0BFB	Dodam Enersys
0BFC	T+A elektroakustik GmbH & Co.KG
0BFD	Esmé Solutions
0BFE	Media-Cartec
0BFF	Ratio Electric
0C00	MQA
0C01	NEOWRK SISTEMAS INTELIGENTES
0C02	Loomanet
0C03	Puff
0C04	Happy Health
0C05	Montage Connect
0C06	LED Smart
0C07	CONSTRUKTS
0C08	limited liability company "Red"
0C09	Senic
0C0A	Automated Pet Care Products
0C0B	aconno
0C0C	Mendeltron
0C0D	Mereltron
0C0E	ALEX DENKO
0C0F	AETERLINK
0C10	Cosmed
0C11	Gordon Murray Design
0C12	IoSA
0C13	Scandinavian Health
0C14	Fasetto
0C15	Geva Sol
0C16	TYKEE
0C17	SomnoMed
0C18	CORROHM
0C19	Arlo Technologies
0C1A	Catapult Group International
0C1B	Rockchip Electronics
0C1C	GEMU
0C1D	OFF Line Japan
0C1E	EC sense
0C1F	LVI
0C20	COMELIT GROUP
0C21	Foshan Viomi Electrical Technology
0C22	Glamo
0C23	KEYTEC
0C24	SMARTD TECHNOLOGIES
0C25	JURA Elektroapparate
0C26	Performance Electronics
0C27	Pal Electronics
0C28	Embecta
0C29	DENSO AIRCOOL
0C2A	Caresix
0C2B	GigaDevice Semiconductor
0C2C	Zeku Technology (Shanghai)
0C2D	OTF Product Sourcing
0C2E	Easee
0C2F	BEEHERO
0C30	McIntosh Group
0C31	KINDOO
0C32	Xian Yisuobao Electronic Technology
0C33	Exeger Operations
0C34	BYD
0C35	Thermokon-Sensortechnik
0C37	SignalQuest
0C38	Noritz
0C39	TIGER
0C3B	ORB Innovations
0C3C	Classified Cycling
0C3D	Wrmth
0C3E	BELLDESIGN
0C3F	Stinger Equipment
0C40	HORIBA
0C41	Control Solutions
0C42	Heath Consultants
0C43	Berlinger
0C44	ONCELABS
0C45	Brose Verwaltung SE, Bamberg
0C47	Epsilon Electronics,lnc
0C48	VALEO MANAGEMENT SERVICES
0C49	twopounds
0C4A	atSpiro
0C4B	ADTRAN
0C4C	Orpyx Medical Technologies
0C4D	Seekwave Technology
0C4E	Tactile Engineering
0C4F	SharkNinja Operating
0C50	Imostar Technologies
0C51	INNOVA
0C52	ESCEA
0C53	Taco
0C54	HiViz Lighting
0C55	Zintouch
0C56	Rheem Sales
0C57	UNEEG medical
0C58	Hykso
0C59	CYBERDYNE
0C5A	Lockswitch Sdn Bhd
0C5B	Alban Giacomo
0C5C	MGM WIRELESSS HOLDINGS
0C5D	StepUp Solutions
0C5E	BlueID
0C5F	Wuxi Linkpower Microelectronics
0C60	KEBA Energy Automation
0C61	NNOXX
0C62	Phiaton
0C63	phg Peter Hengstler
0C64	dormakaba Holding
0C65	WAKO CO,.LTD
0C67	TRACKTING
0C68	Emerja
0C69	BLITZ electric motors.
0C6A	CONSORCIO TRUST CONTROL - NETTEL
0C6B	GILSON
0C6C	SNIFF LOGIC
0C6D	Fidure
0C6E	Sensa
0C6F	Parakey
0C70	SCARAB SOLUTIONS
0C71	BitGreen Technolabz (OPC) Private
0C72	StreetCar ORV
0C73	Truma Gerätetechnik
0C74	yupiteru
0C75	Embedded Engineering Solutions
0C77	TEAC
0C78	CHARGTRON IOT PRIVATE
0C79	Zhuhai Smartlink Technology
0C7A	Triductor Technology (Suzhou)
0C7B	PT SADAMAYA GRAHA TEKNOLOGI
0C7C	Mopeka Products
0C7D	3ALogics
0C7F	Rochester Sensors
0C80	CARDIOID - TECHNOLOGIES, LDA
0C81	Carrier
0C82	NACON
0C83	Watchdog Systems
0C84	MAXON INDUSTRIES
0C85	Amlogic
0C86	Qingdao Eastsoft Communication Technology
0C87	Weltek Technologies
0C88	Nextivity
0C89	AGZZX OPTOELECTRONICS TECHNOLOGY
0C8A	A.GLOBAL
0C8B	Heavys
0C8C	T-Mobile USA
0C8D	tonies
0C8E	Technocon Engineering
0C8F	Radar Automobile Sales(Shandong)Co.
0C90	WESCO
0C91	Yashu Systems
0C92	Kesseböhmer Ergonomietechnik
0C93	Movesense
0C94	Baxter Healthcare
0C95	Gemstone Lights Canada
0C96	H+B Hightech
0C97	Deako
0C99	Vire Health
0C9A	ALF
0C9B	NTT sonority
0C9C	Sunstone-RTLS Ipari Szolgaltato Korlatolt Felelossegu Tarsasag
0C9D	Ribbiot
0C9E	ECCEL
0C9F	Dragonfly Energy
0CA0	BIGBEN
0CA1	YAMAHA MOTOR
0CA2	XSENSE
0CA3	MAQUET
0CA4	MITSUBISHI ELECTRIC LIGHTING
0CA5	Princess Cruise Lines
0CA6	Megger
0CA7	Verve InfoTec
0CA8	Sonas
0CA9	Mievo Technologies Private
0CAA	Shenzhen Poseidon Network Technology
0CAB	HERUTU ELECTRONICS
0CAC	Shenzhen Shokz
0CAD	Shenzhen Openhearing Tech CO., LTD .
0CAE	Evident
0CAF	NEURINNOV
0CB0	SwipeSense
0CB1	RF Creations
0CB2	SHINKAWA Sensor Technology
0CB3	janova
0CB4	Eberspaecher Climate Control Systems
0CB5	Racketry, d. o. o.
0CB6	THE EELECTRIC MACARON
0CB7	Cucumber Lighting Controls
0CB9	seca
0CBA	Ameso Tech (OPC) Private
0CBB	Emlid Tech Kft.
0CBC	TROX
0CBD	Pricer
0CBF	Forward Thinking Systems
0CC0	Garnet Instruments
0CC1	CLEIO
0CC2	Anker Innovations
0CC3	HMD Global
0CC4	ABUS August Bremicker Soehne Kommanditgesellschaft
0CC5	Open Road Solutions
0CC6	Serial Technology
0CC7	SB C&S
0CC8	TrikThom
0CC9	Innocent Technology
0CCA	Cyclops Marine
0CCB	NOTHING TECHNOLOGY
0CCC	Kord Defence
0CCD	YanFeng Visteon(Chongqing) Automotive Electronic
0CCE	SENOSPACE
0CCF	Shenzhen CESI Information Technology
0CD0	MooreSilicon Semiconductor Technology (Shanghai)
0CD1	Imagine Marketing
0CD2	EQOM SSC
0CD3	TechSwipe
0CD4	Reoqoo IoT Technology
0CD5	Numa Products
0CD6	HHO (Hangzhou) Digital Technology
0CD7	Maztech Industries
0CD8	SIA Mesh Group
0CD9	Minami acoustics
0CDA	Wolf Steel
0CDB	Circus World Displays
0CDC	Ypsomed
0CDD	Alif Semiconductor
0CDF	SHENZHEN CHENYUN ELECTRONICS
0CE0	VODALOGIC
0CE1	Regal Beloit America
0CE2	CORVENT MEDICAL
0CE3	Taiwan Fuhsing
0CE4	Off-Highway Powertrain Services Germany
0CE5	Amina Distribution
0CE6	McWong International
0CE7	TAG HEUER
0CE8	Dongguan Yougo Electronics
0CE9	PEAG, LLC dba JLab Audio
0CEA	HAYWARD INDUSTRIES
0CEB	Shenzhen Tingting Technology
0CEC	Pacific Coast Fishery Services (2003)
0CED	CV. NURI TEKNIK
0CEE	MadgeTech
0CEF	POGS
0CF0	THOTAKA TEKHNOLOGIES INDIA PRIVATE
0CF1	Midmark
0CF3	Radio Sound
0CF4	SOLUX
0CF5	BOS Balance of Storage Systems
0CF6	OJ Electronics
0CF7	TVS Motor
0CF8	core sensing
0CF9	Tamblue
0CFA	Protect Animals With Satellites
0CFB	Tyromotion
0CFC	ElectronX design
0CFE	Thule Group
0CFF	Ergodriven
0D01	KEEPEN
0D02	Rocky Mountain ATV/MC Jake Wilson
0D03	MakuSafe
0D04	Bartec Auto Id
0D05	Energy Technology and Control
0D06	doubleO
0D07	Datalogic
0D08	Datalogic USA
0D09	Leica Geosystems
0D0A	CATEYE
0D0B	Research Products
0D0C	Planmeca
0D0D	C.Ed. Schulte GmbH Zylinderschlossfabrik
0D0E	PetVoice
0D0F	Timebirds Australia
0D10	JVC KENWOOD
0D12	Spartek Systems
0D13	MERRY ELECTRONICS
0D14	Merry Electronics (S)
0D15	Spark
0D16	Nations Technologies
0D17	Akix
0D18	Bioliberty
0D19	C.G. Air Systemes
0D1A	Maturix
0D1B	RACHIO
0D1C	LIMBOID
0D1D	Electronics4All
0D1E	FESTINA LOTUS
0D1F	Synkopi
0D20	SCIENTERRA
0D21	Cennox Group
0D22	Cedarware
0D23	GREE Electric Appliances, Inc. of Zhuhai
0D24	Japan Display
0D25	System Elite Holdings Group
0D26	Burkert Werke
0D27	velocitux
0D28	FUJITSU COMPONENT
0D29	MIYAKAWA ELECTRIC WORKS
0D2A	PhysioLogic Devices
0D2B	Sensoryx
0D2C	SIL System Integration Laboratory
0D2D	Cooler Pro
0D2E	Advanced Electronic Applications
0D2F	Delta Development Team
0D30	Laxmi Therapeutic Devices
0D31	SYNCHRON
0D32	Badger Meter
0D33	Micropower Group
0D34	ZILLIOT TECHNOLOGIES PRIVATE
0D35	Universidad Politecnica de Madrid
0D36	XIHAO INTELLIGENGT TECHNOLOGY
0D37	Zerene
0D38	CycLock
0D39	Systemic Games
0D3A	Frost Solutions
0D3B	Lone Star Marine
0D3C	SIRONA Dental Systems
0D3D	bHaptics
0D3E	LUMINOAH
0D3F	Vogels Products
0D40	SignalFire Telemetry
0D41	CPAC Systems
0D42	TEKTRO TECHNOLOGY
0D43	Gosuncn Technology Group
0D44	Ex Makhina
0D45	Odeon
0D46	Thales Simulation & Training
0D47	Shenzhen DOKE Electronic
0D48	Vemcon
0D49	Refrigerated Transport Electronics
0D4A	Rockpile Solutions
0D4B	Soundwave Hearing
0D4D	Optec
0D4E	NIKAT SOLUTIONS PRIVATE
0D4F	Movano
0D50	NINGBO FOTILE KITCHENWARE
0D51	Genetus
0D52	DIVAN TRADING
0D53	Luxottica Group
0D54	ISEKI FRANCE
0D55	NO CLIMB PRODUCTS
0D56	Wellang.Co,.Ltd
0D57	Nanjing Xinxiangyuan Microelectronics
0D58	ifm electronic
0D59	HYUPSUNG MACHINERY ELECTRIC
0D5A	Gunnebo Aktiebolag
0D5B	Axis Communications
0D5D	Stogger
0D5E	Pella
0D5F	SiChuan Homme Intelligent Technology
0D60	Smart Products Connection
0D61	F.I.P. FORMATURA INIEZIONE POLIMERI -
0D62	MEBSTER s.r.o.
0D63	SKF France
0D64	Southco
0D65	Molnlycke Health Care
0D66	Hendrickson USA , L.L.C
0D67	BLACK BOX NETWORK SERVICES INDIA PRIVATE
0D68	Status Audio
0D69	AIR AROMA INTERNATIONAL
0D6A	Helge Kaiser
0D6B	Crane Payment Innovations
0D6C	Ambient IoT
0D6D	DYNAMOX S/A
0D6E	Look Cycle International
0D6F	Closed Joint Stock Company NVP BOLID
0D70	Kindhome
0D71	Kiteras
0D72	Earfun Technology (HK)
0D73	iota Biosciences
0D74	ANUME s.r.o.
0D75	Indistinguishable From Magic
0D76	i-focus
0D77	DualNetworks
0D78	MITACHI
0D79	VIVIWARE JAPAN
0D7A	Xiamen Intretech
0D7B	MindMaze
0D7C	BeiJing SmartChip Microelectronics Technology
0D7D	Taiko Audio
0D7E	Daihatsu Motor
0D7F	Konova
0D80	Gravaa
0D81	Beyerdynamic
0D82	VELCO
0D83	ATLANTIC SOCIETE FRANCAISE DE DEVELOPPEMENT THERMIQUE
0D84	Testo SE
0D85	SEW-EURODRIVE
0D86	ROCKWELL AUTOMATION
0D87	Quectel Wireless Solutions
0D89	Nanohex
0D8A	Simply Embedded
0D8B	Software Development
0D8C	Ultimea Technology (Shenzhen)
0D8D	RF Electronics
0D8E	Optivolt Labs
0D8F	Canon Electronics
0D90	LAAS
0D91	Beamex
0D92	TACHIKAWA
0D93	HagerEnergy
0D95	Hunter Industries
0D96	NEOKOHM SISTEMAS ELETRONICOS LTDA
0D97	Zhejiang Huanfu Technology
0D98	E.F. Johnson
0D99	Caire
0D9A	Yeasound (Xiamen) Hearing Technology
0D9B	Boxyz
0D9C	Skytech Creations
0D9D	Cear
0D9E	Impulse Wellness
0D9F	MML US
0DA0	SICK
0DA1	Fen Systems
0DA2	KIWI.KI
0DA3	Airgraft
0DA4	HP Tuners
0DA5	PIXELA
0DA6	Generac
0DA7	Novoferm tormatic
0DA8	Airwallet
0DA9	Inventronics
0DAA	Shenzhen EBELONG Technology
0DAB	Efento
0DAC	ITALTRACTOR ITM
0DAE	TITUM AUDIO
0DAF	Hexagon Aura Reality
0DB0	Invisalert Solutions
0DB1	TELE System Communications
0DB2	Whirlpool
0DB3	SHENZHEN REFLYING ELECTRONIC
0DB4	Franklin Control Systems
0DB5	Djup
0DB6	SAFEGUARD EQUIPMENT
0DB7	Morningstar
0DB8	Shenzhen Chuangyuan Digital Technology
0DB9	CompanyDeep
0DBA	Veo Technologies
0DBB	Nexis Link Technology
0DBC	Felion Technologies
0DBD	MAATEL
0DBE	HELLA
0DBF	HWM-Water
0DC0	Shenzhen Jahport Electronic Technology
0DC1	NACHI-FUJIKOSHI
0DC2	Cirrus Research
0DC3	GEARBAC TECHNOLOGIES
0DC4	Hangzhou NationalChip Science & Technology
0DC5	DHL
0DC6	Levita
0DC7	MORNINGSTAR FX
0DC8	ETO GRUPPE TECHNOLOGIES
0DC9	farmunited
0DCA	Aptener Mechatronics Private
0DCB	GEOPH
0DCC	Trotec
0DCD	Astra LED
0DCE	NOVAFON - Electromedical devices limited liability
0DCF	KUBU SMART
0DD0	ESNAH
0DD1	OrangeMicro
0DD2	Fresh n Rebel
0DD3	Global Satellite Engineering
0DD4	KOQOON GmbH & Co.KG
0DD5	BEEPINGS
0DD6	MODULAR MEDICAL
0DD7	Xiant Technologies
0DD9	SCHELL
0DDA	Minebea Intec
0DDB	KAGA FEI
0DDC	AUTHOR-ALARM, razvoj in prodaja avtomobilskih sistemov proti kraji, d.o.o.
0DDD	Tozoa
0DDE	SHENZHEN DNS INDUSTRIES
0DDF	Shenzhen Lunci Technology
0DE0	KNOG
0DE1	Outshiny India Private
0DE2	TAMADIC
0DE3	Shenzhen MODSEMI
0DE4	EMBEINT
0DE5	Ehong Technology
0DE6	DEXATEK Technology
0DE7	Dendro Technologies
0DE8	Vivint
0DE9	General Laser
0DEA	Kathrein Solutions
